classifyLevel-int,desc-string,displayType-int,icon-string,id-int,level-int,matItemId-int[][],name-string,productId-int[][],productTypes-int[],proficiency-int,recipesSort-int,sourceText-int,timeCost-int,timesLimit-int,type-int,unlockCondition-int,unlockType-int,useDitamin-int,useToken-int
4,黃金農場主手套配方,2,recipe-icon-286,286,4,"218,2;404,2",黃金農場主手套配方,"352,1,1,4655;352,2,1,3103;352,3,1,2068;248,5,1,172",1,0,50600286,1,60,-,1,0,4,0,5000
4,黃金農場主褲子配方,2,recipe-icon-287,287,4,"218,2;404,2",黃金農場主褲子配方,"353,1,1,4655;353,2,1,3103;353,3,1,2068;474,5,1,172",1,0,50600287,1,60,-,1,0,4,0,5000
4,黃金採集褲子配方,2,recipe-icon-288,288,4,"212,1;215,1;401,2",黃金採集褲子配方,"323,1,1,4655;323,2,1,3103;323,3,1,2068;474,5,1,172",1,0,50600288,1,60,-,3,0,4,0,5000
4,黃金採集鞋子配方,2,recipe-icon-289,289,4,"212,1;215,1;401,2",黃金採集鞋子配方,"324,1,1,4655;324,2,1,3103;324,3,1,2068;475,5,1,172",1,0,50600289,1,60,-,3,0,4,0,5000
4,黃金農場主鞋子配方,2,recipe-icon-291,291,4,"218,2;404,2",黃金農場主鞋子配方,"354,1,1,4655;354,2,1,3103;354,3,1,2068;475,5,1,172",1,0,50600291,1,60,-,1,0,4,0,5000
5,鑽石劍配方,2,recipe-icon-292,292,5,"404,2;408,1;411,1",鑽石劍配方,"318,1,1,4153;318,2,1,2769;318,3,1,1846;318,4,1,1230",1,0,50500292,1,180,-,2,0,4,0,7500
5,鑽石戰士頭髮配方,2,recipe-icon-293,293,5,"404,2;408,1;411,1",鑽石戰士頭髮配方,"340,1,1,4090;340,2,1,2727;340,3,1,1818;340,4,1,1212;277,5,1,151",1,0,50500293,1,180,-,2,0,4,0,7500
5,鑽石戰士上衣配方,2,recipe-icon-294,294,5,"404,2;408,1;411,1",鑽石戰士上衣配方,"341,1,1,4090;341,2,1,2727;341,3,1,1818;341,4,1,1212;278,5,1,151",1,0,50500294,1,180,-,2,0,4,0,7500
5,鑽石戰士手套配方,2,recipe-icon-295,295,5,"404,2;408,1;411,1",鑽石戰士手套配方,"342,1,1,4090;342,2,1,2727;342,3,1,1818;342,4,1,1212;473,5,1,151",1,0,50500295,1,180,-,2,0,4,0,7500
5,鑽石戰士褲子配方,2,recipe-icon-296,296,5,"404,2;408,1;411,1",鑽石戰士褲子配方,"343,1,1,4090;343,2,1,2727;343,3,1,1818;343,4,1,1212;280,5,1,151",1,0,50500296,1,180,-,2,0,4,0,7500
5,鑽石戰士鞋子配方,2,recipe-icon-297,297,5,"404,2;408,1;411,1",鑽石戰士鞋子配方,"344,1,1,4090;344,2,1,2727;344,3,1,1818;344,4,1,1212;281,5,1,151",1,0,50500297,1,180,-,2,0,4,0,7500
5,鑽石鐮刀配方,2,recipe-icon-298,298,5,"402,2;407,1;410,1",鑽石鐮刀配方,"309,1,1,4153;309,2,1,2769;309,3,1,1846;309,4,1,1230",1,0,50500298,1,180,-,3,0,4,0,7500
5,鑽石斧頭配方,2,recipe-icon-299,299,5,"407,1;410,1;402,2",鑽石斧頭配方,"306,1,1,4153;306,2,1,2769;306,3,1,1846;306,4,1,1230",1,0,50500299,1,180,-,3,0,4,0,7500
5,鑽石鎬子配方,2,recipe-icon-300,300,5,"407,1;410,1;402,2",鑽石鎬子配方,"307,1,1,4153;307,2,1,2769;307,3,1,1846;307,4,1,1230",1,0,50500300,1,180,-,3,0,4,0,7500
5,鑽石採集頭髮配方,2,recipe-icon-301,301,5,"407,1;410,1;402,2",鑽石採集頭髮配方,"325,1,1,4090;325,2,1,2727;325,3,1,1818;325,4,1,1212;277,5,1,151",1,0,50500301,1,180,-,3,0,4,0,7500
5,鑽石採集上衣配方,2,recipe-icon-302,302,5,"407,1;410,1;402,2",鑽石採集上衣配方,"326,1,1,4090;326,2,1,2727;326,3,1,1818;326,4,1,1212;278,5,1,151",1,0,50500302,1,180,-,3,0,4,0,7500
5,鑽石採集手套配方,2,recipe-icon-303,303,5,"407,1;410,1;402,2",鑽石採集手套配方,"327,1,1,4090;327,2,1,2727;327,3,1,1818;327,4,1,1212;473,5,1,151",1,0,50500303,1,180,-,3,0,4,0,7500
5,鑽石採集褲子配方,2,recipe-icon-304,304,5,"407,1;410,1;402,2",鑽石採集褲子配方,"328,1,1,4090;328,2,1,2727;328,3,1,1818;328,4,1,1212;280,5,1,151",1,0,50500304,1,180,-,3,0,4,0,7500
5,鑽石採集鞋子配方,2,recipe-icon-305,305,5,"407,1;410,1;402,2",鑽石採集鞋子配方,"329,1,1,4090;329,2,1,2727;329,3,1,1818;329,4,1,1212;281,5,1,151",1,0,50500305,1,180,-,3,0,4,0,7500
5,鑽石鋤頭配方,2,recipe-icon-306,306,5,"401,2;405,2",鑽石鋤頭配方,"305,1,1,4153;305,2,1,2769;305,3,1,1846;305,4,1,1230",1,0,50500306,1,180,-,1,0,4,0,7500
5,鑽石農場主頭髮配方,2,recipe-icon-308,308,5,"401,2;405,2",鑽石農場主頭髮配方,"355,1,1,4090;355,2,1,2727;355,3,1,1818;355,4,1,1212;277,5,1,151",1,0,50500308,1,180,-,1,0,4,0,7500
5,鑽石農場主上衣配方,2,recipe-icon-309,309,5,"401,2;405,2",鑽石農場主上衣配方,"356,1,1,4090;356,2,1,2727;356,3,1,1818;356,4,1,1212;278,5,1,151",1,0,50500309,1,180,-,1,0,4,0,7500
5,鑽石農場主手套配方,2,recipe-icon-310,310,5,"401,2;405,2",鑽石農場主手套配方,"357,1,1,4090;357,2,1,2727;357,3,1,1818;357,4,1,1212;473,5,1,151",1,0,50500310,1,180,-,1,0,4,0,7500
5,鑽石農場主褲子配方,2,recipe-icon-311,311,5,"401,2;405,2",鑽石農場主褲子配方,"358,1,1,4090;358,2,1,2727;358,3,1,1818;358,4,1,1212;280,5,1,151",1,0,50500311,1,180,-,1,0,4,0,7500
5,鑽石農場主鞋子配方,2,recipe-icon-312,312,5,"401,2;405,2",鑽石農場主鞋子配方,"359,1,1,4090;359,2,1,2727;359,3,1,1818;359,4,1,1212;281,5,1,151",1,0,50500312,1,180,-,1,0,4,0,7500
6,星輝劍配方,2,recipe-icon-313,313,6,"405,2;409,1;412,1",星輝劍配方,"319,1,1,4153;319,2,1,2769;319,3,1,1846;319,4,1,1230",1,0,50400313,1,540,-,2,0,4,0,10000
6,星輝戰士頭髮配方,2,recipe-icon-314,314,6,"405,2;409,1;412,1",星輝戰士頭髮配方,"345,1,1,4090;345,2,1,2727;345,3,1,1818;345,4,1,1212;282,5,1,151",1,0,50400314,1,540,-,2,0,4,0,10000
6,星輝戰士上衣配方,2,recipe-icon-315,315,6,"405,2;409,1;412,1",星輝戰士上衣配方,"346,1,1,4090;346,2,1,2727;346,3,1,1818;346,4,1,1212;283,5,1,151",1,0,50400315,1,540,-,2,0,4,0,10000
6,星輝戰士手套配方,2,recipe-icon-316,316,6,"405,2;409,1;412,1",星輝戰士手套配方,"347,1,1,4029;347,2,1,2686;347,3,1,1791;347,4,1,1194;279,5,1,149;284,5,1,149",1,0,50400316,1,540,-,2,0,4,0,10000
6,星輝戰士褲子配方,2,recipe-icon-317,317,6,"405,2;409,1;412,1",星輝戰士褲子配方,"348,1,1,4090;348,2,1,2727;348,3,1,1818;348,4,1,1212;285,5,1,151",1,0,50400317,1,540,-,2,0,4,0,10000
6,星輝戰士鞋子配方,2,recipe-icon-318,318,6,"405,2;409,1;412,1",星輝戰士鞋子配方,"349,1,1,4090;349,2,1,2727;349,3,1,1818;349,4,1,1212;286,5,1,151",1,0,50400318,1,540,-,2,0,4,0,10000
6,星輝鐮刀配方,2,recipe-icon-319,319,6,"403,2;408,1;411,1",星輝鐮刀配方,"315,1,1,4153;315,2,1,2769;315,3,1,1846;315,4,1,1230",1,0,50400319,1,540,-,3,0,4,0,10000
6,星輝斧頭配方,2,recipe-icon-320,320,6,"408,1;411,1;403,2",星輝斧頭配方,"312,1,1,4153;312,2,1,2769;312,3,1,1846;312,4,1,1230",1,0,50400320,1,540,-,3,0,4,0,10000
6,星輝鎬子配方,2,recipe-icon-321,321,6,"408,1;411,1;403,2",星輝鎬子配方,"313,1,1,4153;313,2,1,2769;313,3,1,1846;313,4,1,1230",1,0,50400321,1,540,-,3,0,4,0,10000
6,星輝採集頭髮配方,2,recipe-icon-322,322,6,"408,1;411,1;403,2",星輝採集頭髮配方,"330,1,1,4090;330,2,1,2727;330,3,1,1818;330,4,1,1212;282,5,1,151",1,0,50400322,1,540,-,3,0,4,0,10000
6,星輝採集上衣配方,2,recipe-icon-323,323,6,"408,1;411,1;403,2",星輝採集上衣配方,"331,1,1,4090;331,2,1,2727;331,3,1,1818;331,4,1,1212;283,5,1,151",1,0,50400323,1,540,-,3,0,4,0,10000
6,星輝採集手套配方,2,recipe-icon-324,324,6,"408,1;411,1;403,2",星輝採集手套配方,"332,1,1,4029;332,2,1,2686;332,3,1,1791;332,4,1,1194;279,5,1,149;284,5,1,149",1,0,50400324,1,540,-,3,0,4,0,10000
6,星輝採集褲子配方,2,recipe-icon-325,325,6,"408,1;411,1;403,2",星輝採集褲子配方,"333,1,1,4090;333,2,1,2727;333,3,1,1818;333,4,1,1212;285,5,1,151",1,0,50400325,1,540,-,3,0,4,0,10000
6,星輝採集鞋子配方,2,recipe-icon-326,326,6,"408,1;411,1;403,2",星輝採集鞋子配方,"334,1,1,4090;334,2,1,2727;334,3,1,1818;334,4,1,1212;286,5,1,151",1,0,50400326,1,540,-,3,0,4,0,10000
6,星輝鋤頭配方,2,recipe-icon-327,327,6,"402,2;406,2",星輝鋤頭配方,"311,1,1,4153;311,2,1,2769;311,3,1,1846;311,4,1,1230",1,0,50400327,1,540,-,1,0,4,0,10000
6,星輝農場主頭髮配方,2,recipe-icon-329,329,6,"402,2;406,2",星輝農場主頭髮配方,"360,1,1,4090;360,2,1,2727;360,3,1,1818;360,4,1,1212;282,5,1,151",1,0,50400329,1,540,-,1,0,4,0,10000
6,星輝農場主上衣配方,2,recipe-icon-330,330,6,"402,2;406,2",星輝農場主上衣配方,"361,1,1,4090;361,2,1,2727;361,3,1,1818;361,4,1,1212;283,5,1,151",1,0,50400330,1,540,-,1,0,4,0,10000
6,星輝農場主手套配方,2,recipe-icon-331,331,6,"402,2;406,2",星輝農場主手套配方,"362,1,1,4029;362,2,1,2686;362,3,1,1791;362,4,1,1194;279,5,1,149;284,5,1,149",1,0,50400331,1,540,-,1,0,4,0,10000
6,星輝農場主褲子配方,2,recipe-icon-332,332,6,"402,2;406,2",星輝農場主褲子配方,"363,1,1,4090;363,2,1,2727;363,3,1,1818;363,4,1,1212;285,5,1,151",1,0,50400332,1,540,-,1,0,4,0,10000
6,星輝農場主鞋子配方,2,recipe-icon-333,333,6,"402,2;406,2",星輝農場主鞋子配方,"364,1,1,4090;364,2,1,2727;364,3,1,1818;364,4,1,1212;286,5,1,151",1,0,50400333,1,540,-,1,0,4,0,10000
4,Lv 4 種植精華配方,2,recipe-icon-334,334,4,"383,5;384,5;385,5;212,2",Lv 4 種植精華配方,"407,1,1,10000",4,0,20600334,1,60,-,1,0,4,0,100
5,Lv 5 種植精華配方,2,recipe-icon-335,335,5,"386,5;387,5;388,5;407,2",Lv 5 種植精華配方,"408,1,1,10000",4,0,20500335,1,180,-,1,0,4,0,100
6,Lv 6 種植精華配方,2,recipe-icon-336,336,6,"389,5;390,5;391,5;408,2",Lv 6 種植精華配方,"409,1,1,10000",4,0,20400336,1,540,-,1,0,4,0,100
4,Lv 4 養殖精華配方,2,recipe-icon-337,337,4,"392,5;393,5;394,5;215,2",Lv 4 養殖精華配方,"410,1,1,10000",4,0,20600337,1,60,-,1,0,4,0,100
5,Lv 5 養殖精華配方,2,recipe-icon-338,338,5,"395,5;396,5;397,5;410,2",Lv 5 養殖精華配方,"411,1,1,10000",4,0,20500338,1,180,-,1,0,4,0,100
6,Lv 6 養殖精華配方,2,recipe-icon-339,339,6,"398,5;399,5;400,5;411,2",Lv 6 養殖精華配方,"412,1,1,10000",4,0,20400339,1,540,-,1,0,4,0,100
4,Lv 4 戰鬥精華配方,2,recipe-icon-340,340,4,"365,5;366,5;367,5;218,2",Lv 4 戰鬥精華配方,"401,1,1,10000",4,0,20600340,1,60,-,2,0,4,0,100
5,Lv 5 戰鬥精華配方,2,recipe-icon-341,341,5,"368,5;370,5;369,5;401,2",Lv 5 戰鬥精華配方,"402,1,1,10000",4,0,20500341,1,180,-,2,0,4,0,100
6,Lv 6 戰鬥精華配方,2,recipe-icon-342,342,6,"371,5;372,5;373,5;402,2",Lv 6 戰鬥精華配方,"403,1,1,10000",4,0,20400342,1,540,-,2,0,4,0,100
4,Lv 4 採集精華配方,2,recipe-icon-343,343,4,"375,5;376,5;374,5;209,2",Lv 4 採集精華配方,"404,1,1,10000",4,0,20600343,1,60,-,3,0,4,0,100
5,Lv 5 採集精華配方,2,recipe-icon-344,344,5,"377,5;378,5;379,5;404,2",Lv 5 採集精華配方,"405,1,1,10000",4,0,20500344,1,180,-,3,0,4,0,100
6,Lv 6 採集精華配方,2,recipe-icon-345,345,6,"380,5;381,5;382,5;405,2",Lv 6 採集精華配方,"406,1,1,10000",4,0,20400345,1,540,-,3,0,4,0,100
4,lv 4 藥水製作配方,2,recipe-icon-346,346,4,"374,2;375,2;376,2",lv 4 藥水製作配方,"422,1,1,5031;423,1,1,993;424,1,1,993;425,1,1,993;426,1,1,993;427,1,1,993",3,0,50600346,1,10,-,3,0,4,0,0
5,lv 5 藥水製作配方,2,recipe-icon-347,347,5,"377,2;378,2;379,2",lv 5 藥水製作配方,"429,1,1,5031;430,1,1,993;431,1,1,993;432,1,1,993;433,1,1,993;434,1,1,993",3,0,50500347,1,10,-,3,0,4,0,0
6,lv 6 藥水製作配方,2,recipe-icon-348,348,6,"380,2;381,2;382,2",lv 6 藥水製作配方,"435,1,1,5031;436,1,1,993;437,1,1,993;438,1,1,993;439,1,1,993;440,1,1,993",3,0,50400348,1,10,-,3,0,4,0,0
1,Lv 1 銅錘子製作配方,2,recipe-icon-364,364,1,"210,1;213,1",Lv 1 銅錘子製作配方,"441,1,1,10000",1,0,10900364,1,10,-,2,0,4,0,0
2,Lv 2 鐵質錘子製作配方,2,recipe-icon-365,365,2,"207,2;211,1;214,1",Lv 2 鐵質錘子製作配方,"442,1,1,6000;442,2,1,4000",1,0,50800365,1,10,-,2,0,4,0,0
3,Lv 3 祝福錘子製作配方,2,recipe-icon-366,366,3,"208,2;212,1;215,1",Lv 3 祝福錘子製作配方,"443,1,1,6000;443,2,1,4000",1,0,50700366,1,10,-,2,0,4,0,0
4,Lv 4 黃金錘子製作配方,2,recipe-icon-367,367,4,"209,2;407,1;410,1",Lv 4 黃金錘子製作配方,"444,1,1,4736;444,2,1,3157;444,3,1,2105",1,0,50600367,1,60,-,2,0,4,0,5000
5,Lv 5 鑽石錘子製作配方,2,recipe-icon-368,368,5,"404,2;408,1;411,1",Lv 5 鑽石錘子製作配方,"445,1,1,4153;445,2,1,2769;445,3,1,1846;445,4,1,1230",1,0,50500368,1,180,-,2,0,4,0,7500
6,Lv 6 星輝錘子製作配方,2,recipe-icon-369,369,6,"405,2;409,1;412,1",Lv 6 星輝錘子製作配方,"446,1,1,4153;446,2,1,2769;446,3,1,1846;446,4,1,1230",1,0,50400369,1,540,-,2,0,4,0,10000
1,Lv 1 銅弓製作配方,2,recipe-icon-370,370,1,"210,1;213,1",Lv 1 銅弓製作配方,"287,1,1,10000",1,0,10900370,1,10,-,2,0,4,0,0
2,Lv 2 鐵質弓製作配方,2,recipe-icon-371,371,2,"207,2;211,1;214,1",Lv 2 鐵質弓製作配方,"288,1,1,6000;288,2,1,4000",1,0,50800371,1,10,-,2,0,4,0,0
3,Lv 3 祝福弓製作配方,2,recipe-icon-372,372,3,"208,2;212,1;215,1",Lv 3 祝福弓製作配方,"289,1,1,6000;289,2,1,4000",1,0,50700372,1,10,-,2,0,4,0,0
4,Lv 4 黃金弓製作配方,2,recipe-icon-373,373,4,"209,2;407,1;410,1",Lv 4 黃金弓製作配方,"450,1,1,4736;450,2,1,3157;450,3,1,2105",1,0,50600373,1,60,-,2,0,4,0,5000
5,Lv 5 鑽石弓製作配方,2,recipe-icon-374,374,5,"404,2;408,1;411,1",Lv 5 鑽石弓製作配方,"451,1,1,4153;451,2,1,2769;451,3,1,1846;451,4,1,1230",1,0,50500374,1,180,-,2,0,4,0,7500
6,Lv 6 星輝弓製作配方,2,recipe-icon-375,375,6,"405,2;409,1;412,1",Lv 6 星輝弓製作配方,"452,1,1,4153;452,2,1,2769;452,3,1,1846;452,4,1,1230",1,0,50400375,1,540,-,2,0,4,0,10000
1,Lv 1 刷子配方,2,recipe-icon-376,376,1,"207,2",Lv 1 刷子配方,"453,1,1,10000",1,0,10900376,1,10,-,1,0,4,0,0
2,Lv 2 銅刷子配方,2,recipe-icon-377,377,2,"216,2;208,2",Lv 2 銅刷子配方,"454,1,1,6000;454,2,1,4000",1,0,50800377,1,10,-,1,0,4,0,0
3,Lv 3 祝福刷子配方,2,recipe-icon-378,378,3,"217,2;209,2",Lv 3 祝福刷子配方,"455,1,1,6000;455,2,1,4000",1,0,50700378,1,10,-,1,0,4,0,0
4,Lv 4 黃金刷子配方,2,recipe-icon-379,379,4,"218,2;404,2",Lv 4 黃金刷子配方,"456,1,1,4736;456,2,1,3157;456,3,1,2105",1,0,50600379,1,60,-,1,0,4,0,5000
5,Lv 5 鑽石刷子配方,2,recipe-icon-380,380,5,"401,2;405,2",Lv 5 鑽石刷子配方,"457,1,1,4153;457,2,1,2769;457,3,1,1846;457,4,1,1230",1,0,50500380,1,180,-,1,0,4,0,7500
6,Lv 6 星輝刷子配方,2,recipe-icon-381,381,6,"402,2;406,2",Lv 6 星輝刷子配方,"458,1,1,4153;458,2,1,2769;458,3,1,1846;458,4,1,1230",1,0,50400381,1,540,-,1,0,4,0,10000
4,精力溶液Lv 4 配方,2,recipe-icon-382,382,4,"484,1;376,4;374,4;375,4",等级4采集能量史莱姆配方,"485,1,1,10000",4,0,20600382,1,6,-,3,0,4,0,0
5,精力溶液Lv 5 配方,2,recipe-icon-383,383,5,"485,1;378,4;379,4;377,4",等级5采集能量史莱姆配方,"486,1,1,10000",4,0,20500383,1,6,-,3,0,4,0,0
6,精力溶液Lv 6 配方,2,recipe-icon-384,384,6,"486,1;380,4;381,4;382,4",等级6采集能量史莱姆配方,"487,1,1,10000",4,0,20400384,1,6,-,3,0,4,0,0
0,浮世界彩票券配方 - Lv 4,0,recipe-icon-385,385,0,"365,8;366,8;367,8",浮游境界彩票配方 - Lv 4,"464,1,3,10000",4,0,31000385,1,10,-,0,0,4,0,500
0,浮世界彩票券配方 - Lv 5,0,recipe-icon-386,386,0,"368,3;369,3;370,3",浮游境界彩票配方 - Lv 5,"464,1,12,10000",4,0,31000386,1,10,-,0,0,4,0,500
0,浮世界彩票券配方 - Lv 6,0,recipe-icon-387,387,0,"371,1;372,1;373,1",浮游境界彩票配方 - Lv 6,"464,1,18,10000",4,0,31000387,1,10,-,0,0,4,0,500
0,花峰彩票券配方 - Lv 2,0,recipe-icon-388,388,0,"462,1",花峰彩票配方 - Lv 2,"465,1,3,10000",4,0,31000388,1,10,-,0,0,4,0,500
0,花峰彩票券配方 - Lv 3,0,recipe-icon-389,389,0,"463,1",花峰彩票配方 - Lv 3,"465,1,12,10000",4,0,31000389,1,10,-,0,0,4,0,500
0,開放世界彩票券配方 - Lv 1（野外材料）,0,recipe-icon-390,390,0,"207,2;216,2;210,1;213,1",Lv 1 世界彩票 (野外材料),"466,1,3,10000",4,0,31000390,1,10,-,0,0,4,0,0
0,開放世界彩票券配方 - Lv 1（野外材料）,0,recipe-icon-391,391,0,"208,2;217,2;211,1;214,1",Lv 2 世界彩票 (野外材料),"466,1,12,10000",4,0,31000391,1,10,-,0,0,4,0,0
0,開放世界彩票券配方 - Lv 1（野外材料）,0,recipe-icon-392,392,0,"209,2;218,2;212,1;212,1",Lv 3 世界彩票 (野外材料),"466,1,27,10000",4,0,31000392,1,10,-,0,0,4,0,0
0,開放世界彩票券配方 - Lv 1（農場材料）,0,recipe-icon-393,393,0,"70,10;71,10;72,10;177,10",Lv 1 开放世界彩票 (农场材料),"466,1,3,10000",4,0,31000393,1,10,-,0,0,4,0,0
0,開放世界彩票券配方 - Lv 2（農場材料）,0,recipe-icon-394,394,0,"73,10;74,10;75,10;180,10;181,10;182,10",Lv 2 开放世界彩票 (农场材料),"466,1,12,10000",4,0,31000394,1,10,-,0,0,4,0,0
0,開放世界彩票券配方 - Lv 3（農場材料）,0,recipe-icon-395,395,0,"76,10;77,10;78,10;183,10;184,10;185,10",Lv 3 开放世界彩票 (农场材料),"466,1,27,10000",4,0,31000395,1,10,-,0,0,4,0,0
0,浮世界入場券兌換,2,recipe-icon-397,397,0,"469,2",地下城入场券兑换,"468,1,1,8767;467,1,1,1095;658,1,1,136",4,0,51000397,1,10,-,2,0,4,0,0
0,製作 Lv 0 木質鐮刀,2,recipe-icon-404,404,0,"843,2",Lv 1 铜镰刀配方,"225,1,1,10000",1,0,11000404,1,6,-,3,1,1,0,0
4,小麥種子配方,2,recipe-icon-405,405,4,"383,1",Lv 4 小麦种子配方,"413,1,1,8350;416,1,1,1649",3,0,50600405,1,10,-,1,0,4,0,0
4,豌豆種子配方,2,recipe-icon-406,406,4,"384,1",Lv 4 豌豆种子配方,"414,1,1,8350;417,1,1,1649",3,0,50600406,1,10,-,1,0,4,0,0
4,大蒜種子配方,2,recipe-icon-407,407,4,"385,1",Lv 4 大蒜种子配方,"415,1,1,8350;418,1,1,1649",3,0,50600407,1,10,-,1,0,4,0,0
5,向日葵種子配方,2,recipe-icon-410,410,5,"386,1",Lv 5 向日葵种子配方,"416,1,1,8350;419,1,1,1649",3,0,50500410,1,10,-,1,0,4,0,0
5,葡萄種子配方,2,recipe-icon-411,411,5,"387,1",Lv 5 葡萄种子配方,"417,1,1,8350;420,1,1,1649",3,0,50500411,1,10,-,1,0,4,0,0
5,馬鈴薯種子配方,2,recipe-icon-412,412,5,"388,1",等级5土豆种子配方,"418,1,1,8350;421,1,1,1649",3,0,50500412,1,10,-,1,0,4,0,0
6,咀嚼者種子配方,2,recipe-icon-413,413,6,"389,1",等级6咀嚼者种子配方,"419,1,1,5000;615,1,1,5000",3,0,50400413,1,10,-,1,0,4,0,0
6,牽牛花種子配方,2,recipe-icon-414,414,6,"390,1",等级6牵牛花种子配方,"420,1,1,5000;616,1,1,5000",3,0,50400414,1,10,-,1,0,4,0,0
6,木薯種子配方,2,recipe-icon-415,415,6,"391,1",等级6木薯种子配方,"421,1,1,5000;614,1,1,5000",3,0,50400415,1,10,-,1,0,4,0,0
4,4級黃金水壺配方,2,recipe-icon-416,416,4,"218,2;404,2",等级4黄金水壶配方,"304,1,1,4736;304,2,1,3157;304,3,1,2105",1,0,50600416,1,60,-,1,0,4,0,5000
5,5級鑽石水壺配方,2,recipe-icon-417,417,5,"401,2;405,2",等级5钻石水壶配方,"310,1,1,4153;310,2,1,2769;310,3,1,1846;310,4,1,1230",1,0,50500417,1,180,-,1,0,4,0,7500
6,6級星辰水壺配方,2,recipe-icon-418,418,6,"402,2;406,2",等级6星星水壶配方,"316,1,1,4153;316,2,1,2769;316,3,1,1846;316,4,1,1230",1,0,50400418,1,540,-,1,0,4,0,10000
4,您可能会获得以下奖励：10000 LUAG 5%6000 LUAG 15%4000 LUAG 30%2500 LUAG 50%,2,recipe-icon-419,419,4,"401,1;463,3;481,1",Lv 4 LUAG 兌換配方-戰鬥,"478,1,100,500;478,1,60,1500;478,1,40,3000;478,1,25,5000",4,0,50600419,1,6,0,0,0,4,0,59000
4,您可能会获得以下奖励：10000 LUAG 5%6000 LUAG 15%4000 LUAG 30%2500 LUAG 50%,2,recipe-icon-420,420,4,"404,1;365,2;481,1;392,2",Lv 4 LUAG 兌換配方-採集,"478,1,100,500;478,1,60,1500;478,1,40,3000;478,1,25,5000",4,0,50600420,1,6,0,0,0,4,0,59000
4,您可能会获得以下奖励：10000 LUAG 5%6000 LUAG 15%4000 LUAG 30%2500 LUAG 50%,2,recipe-icon-421,421,4,"407,1;366,2;481,1;393,2",Lv 4 LUAG 兌換配方-種植,"478,1,100,500;478,1,60,1500;478,1,40,3000;478,1,25,5000",4,0,50600421,1,6,0,0,0,4,0,59000
4,您可能会获得以下奖励：10000 LUAG 5%6000 LUAG 15%4000 LUAG 30%2500 LUAG 50%,2,recipe-icon-422,422,4,"410,1;367,2;481,1;394,2",Lv 4 LUAG 兌換配方-畜牧,"478,1,100,500;478,1,60,1500;478,1,40,3000;478,1,25,5000",4,0,50600422,1,6,0,0,0,4,0,59000
1,您可能獲得以下獎勵：40000 LUAG 1%9000 LUAG 4%6000 LUAG 10%5500 LUAG 35%3000 LUAG 50%,2,recipe-icon-423,423,1,"216,1;478,50",Lv 1 LUAG 彩票配方,"478,1,400,100;478,1,90,400;478,1,60,1500;478,1,55,3000;478,1,30,5000",4,0,50900423,1,6,0,0,0,4,0,1500
1,您可能獲得以下獎勵：40000 LUAG 1%9000 LUAG 4%6000 LUAG 10%5500 LUAG 35%3000 LUAG 50%,2,recipe-icon-424,424,1,"207,1;478,50",Lv 1 LUAG 彩票配方,"478,1,400,100;478,1,90,400;478,1,60,1500;478,1,55,3000;478,1,30,5000",4,0,50900424,1,6,0,0,0,4,0,1500
1,您可能獲得以下獎勵：40000 LUAG 1%9000 LUAG 4%6000 LUAG 10%5500 LUAG 35%3000 LUAG 50%,2,recipe-icon-425,425,1,"210,1;478,50",Lv 1 LUAG 彩票配方,"478,1,400,100;478,1,90,400;478,1,60,1500;478,1,55,3000;478,1,30,5000",4,0,50900425,1,6,0,0,0,4,0,1500
1,您可能獲得以下獎勵：40000 LUAG 1%9000 LUAG 4%6000 LUAG 10%5500 LUAG 35%3000 LUAG 50%,2,recipe-icon-426,426,1,"213,1;478,50",Lv 1 LUAG 彩票配方,"478,1,400,100;478,1,90,400;478,1,60,1500;478,1,55,3000;478,1,30,5000",4,0,50900426,1,6,0,0,0,4,0,1500
2,您可能獲得以下獎勵：80000 LUAG 1%18000 LUAG 4%12000 LUAG 10%11000 LUAG 35%6000 LUAG 50%,2,recipe-icon-427,427,2,"217,1;478,100",Lv 2 LUAG 彩票配方,"478,1,800,100;478,1,180,400;478,1,120,1500;478,1,110,3000;478,1,60,5000",4,0,50800427,1,6,0,0,0,4,0,1500
2,您可能獲得以下獎勵：80000 LUAG 1%18000 LUAG 4%12000 LUAG 10%11000 LUAG 35%6000 LUAG 50%,2,recipe-icon-428,428,2,"208,1;478,100",Lv 2 LUAG 彩票配方,"478,1,800,100;478,1,180,400;478,1,120,1500;478,1,110,3000;478,1,60,5000",4,0,50800428,1,6,0,0,0,4,0,1500
2,您可能獲得以下獎勵：80000 LUAG 1%18000 LUAG 4%12000 LUAG 10%11000 LUAG 35%6000 LUAG 50%,2,recipe-icon-429,429,2,"211,1;478,100",Lv 2 LUAG 彩票配方,"478,1,800,100;478,1,180,400;478,1,120,1500;478,1,110,3000;478,1,60,5000",4,0,50800429,1,6,0,0,0,4,0,1500
2,您可能獲得以下獎勵：80000 LUAG 1%18000 LUAG 4%12000 LUAG 10%11000 LUAG 35%6000 LUAG 50%,2,recipe-icon-430,430,2,"214,1;478,100",Lv 2 LUAG 彩票配方,"478,1,800,100;478,1,180,400;478,1,120,1500;478,1,110,3000;478,1,60,5000",4,0,50800430,1,6,0,0,0,4,0,1500
