IsBeHitBreakable-bool,IsIndependentLogic-bool,accuBreakable-bool,accuTime-int,attackCanMove-bool,effectEnemy-int[],effectForward-int[],forwardReleaseTime-int,id-int,isAutoUse-bool,isCheckHit-bool,isHoldSkill-bool,isReleastActLoop-bool,isRemote-bool,playProgress-bool,rangeTips-bool,releaseAct-string,releaseEff-string,releaseSound-string[],releaseSpd-int,releaseTime-int,skillCD-int,skillDesc-string,skillDistance-int,skillFlag-int[],skillName-string,skillRange-int[],skillShake-string[],targetFlag-int[],targetLock-bool,targetType-int[],homeAction-int[],homeAttRate-int,effectSelf-int[],skillIcon-string,hitEff-string,animRotate-int,skillAlertEffect-string,skillFlyerId-int,skillFlyerNum-int,accuEff-int,effectInit-int[],composeSkill-int[],costPropType-int[],maxAccuTime-int,accuTab-string
0,0,0,0,0,15,,300,104,0,1,0,0,0,0,0,A1-chutouzhongji-NEW,Skill_dig,ranged_RPG_attack2_audio,,660,10000,Kỹ năng cuốc thẳng. ,,2,Bước hạnh phúc cấp 2,"1,600,200,50",CameraShakeGrade_1,1,0,1,1,1000,,skill-icon-104,skill_rock_hurt,,,,,,,,,,
0,0,0,,0,,,,105,0,1,0,0,0,0,0,,,,,,-1,Có 5% cơ hội nhận hạt giống khi thu hoạch. ,,1,Bước hạnh phúc cấp 3,,,1,0,1,,,,skill-icon-105,,,,,,,96,,,,
0,0,0,,0,,,,106,0,1,0,0,0,0,0,,,,,,-1,Có 10% cơ hội nhận hạt giống khi thu hoạch. ,,1,Cuộc tấn công của quái vật lá,,,1,0,1,,,,skill-icon-106,,,,,,,97,,,,
0,0,0,,0,,,,107,0,1,0,0,0,0,0,,,,,,-1,Có 15% cơ hội nhận hạt giống khi thu hoạch. ,,1,Cuộc tấn công của mèo quặng,,,1,0,1,,,,skill-icon-107,,,,,,,98,,,,
0,0,0,,0,,,,108,0,1,0,0,0,0,0,,,,,,-1,Tốc độ di chuyển nhanh hơn 10% trong nhà. ,,1,Chấn thương chiến đấu cấp 1,,,1,0,1,,,,skill-icon-108,,,,,,,99,,,,
0,0,0,,0,,,,109,0,1,0,0,0,0,0,,,,,,-1,Tốc độ di chuyển nhanh hơn 20% trong nhà. ,,1,Chấn thương chiến đấu cấp 2,,,1,0,1,,,,skill-icon-109,,,,,,,100,,,,
0,0,0,,0,,,,110,0,1,0,0,0,0,0,,,,,,-1,Tốc độ di chuyển nhanh hơn 30% trong nhà. ,,1,Chấn thương chiến đấu cấp 3,,,1,0,1,,,,skill-icon-110,,,,,,,101,,,,
0,0,0,,0,15,193,667,111,1,1,0,0,0,0,0,attack,,Skill_CrystalBeast_attack,,1000,0,Cuộc tấn công của Leafy Lurker. ,100,2,Bước nhanh cấp 1,"4,300,200,120004,300,150,27000",CameraShakeGrade_1,1,0,1,,,,,,,,,,,,,,,
0,0,0,,0,15,192,600,112,1,1,0,0,0,0,0,attack,,Skill_CrystalLizard_attack,,833,0,Cuộc tấn công của Mine Cat. ,100,2,Bước nhanh cấp 2,"4,300,150,270002,200",CameraShakeGrade_1,1,0,1,,,,,,,,,,,,,,,
0,0,0,,0,,,,113,0,1,0,0,0,0,0,,,,,,-1,Tăng sát thương chí mạng đối với quái vật lên 10%. ,,1,Bước nhanh cấp 3,,,1,0,1,,,,skill-icon-113,,,,,,,102,,,,
0,0,0,,0,,,,114,0,1,0,0,0,0,0,,,,,,-1,Tăng sát thương chí mạng đối với quái vật lên 20%. ,,1,Kiếm vũ cấp 1,,,1,0,1,,,,skill-icon-114,,,,,,,103,,,,
0,0,0,,0,,,,115,0,1,0,0,0,0,0,,,,,,-1,Tăng sát thương chí mạng đối với quái vật lên 30%. ,,1,Kiếm vũ cấp 2,,,1,0,1,,,,skill-icon-115,,,,,,,104,,,,
0,0,0,,0,,,,116,0,1,0,0,0,0,0,,,,,,-1,Tăng tốc độ di chuyển lên 10%. ,,1,Kiếm vũ cấp 3,,,1,0,1,,,,skill-icon-116,,,,,,,119,,,,
0,0,0,,0,,,,117,0,1,0,0,0,0,0,,,,,,-1,Tăng tốc độ di chuyển lên 20%. ,,1,Kỹ năng chạy nước rút cấp 1,,,1,0,1,,,,skill-icon-117,,,,,,,120,,,,
0,0,0,,0,,,,118,0,1,0,0,0,0,0,,,,,,-1,Tăng tốc độ di chuyển lên 30%. ,,1,Kỹ năng chạy nước rút cấp 2,,,1,0,1,,,,skill-icon-118,,,,,,,121,,,,
0,0,0,,0,,,,119,0,1,0,0,0,0,0,,,,,,-1,"Không bị sát thương trong 20 giây, +10% sát thương đối với quái vật. ",,1,Kỹ năng chạy nước rút cấp 3,,,1,0,1,,,,skill-icon-119,,,,,,,116,,,,
0,0,0,,0,,,,120,0,1,0,0,0,0,0,,,,,,-1,"Không bị sát thương trong 10 giây, tăng 10% sát thương đối với quái vật. ",,1,Lv 1 Mất bước,,,1,0,1,,,,skill-icon-120,,,,,,,117,,,,
0,0,0,,0,,,,121,0,1,0,0,0,0,0,,,,,,-1,"Không bị sát thương trong 5 giây, tăng 10% sát thương đối với quái vật. ",,1,Lv 2 Mất Bước,,,1,0,1,,,,skill-icon-121,,,,,,,118,,,,
0,0,0,0,0,,"108,113,464",0,122,0,1,0,0,0,0,0,A-skill-chongci,Skill_Rush_Instancer,Skill_rush,,334,5000," Tiến công, đẩy kẻ thù lùi lại.
",0,2,,"1,100,500,100",CameraShakeGrade_1,1,0,1,,,,skill-icon-122,,,,,,,,,,,
0,0,0,0,0,"445,109,385","464,486",0,123,0,1,0,0,0,0,0,gongjian_attack3,,playerroll,,300,7000," Đẩy lùi kẻ thù trong một khu vực nhỏ phía trước bạn và lật ngược lại.
",500,2,,"4,300,200,18000",CameraShakeGrade_1,1,0,1,,,,skill-icon-123,,,,,,,,,,,
0,0,0,0,0,"227,388,471","464,487",500,124,0,1,0,0,0,0,0,A1-gaozi-AOE-NEW,Skill_JumpHit,Skill_JumpHit,,567,5000," Nhảy về phía kẻ thù gần đó và gây chóng mặt và sát thương trong phạm vi hạ cánh.
",800,2,,"2,300",CameraShakeGrade_2,1,0,1,,,,skill-icon-124,,,,,,,,,,,
0,0,0,,0,,,,125,0,1,0,0,0,0,0,,,,,,-1,Tăng tỷ lệ né tránh lên 2%. ,,1,Cơn thịnh nộ máu cấp 3,,,1,0,1,,,,skill-icon-125,,,,,,,122,,,,
0,0,0,,0,,,,126,0,1,0,0,0,0,0,,,,,,-1,Tăng tỷ lệ né tránh lên 4%. ,,1,Bão cấp 1,,,1,0,1,,,,skill-icon-126,,,,,,,123,,,,
0,0,0,,0,,,,127,0,1,0,0,0,0,0,,,,,,-1,Tăng tỷ lệ né tránh lên 6%. ,,1,Bão cấp 2,,,1,0,1,,,,skill-icon-127,,,,,,,124,,,,
0,0,0,,0,,,,128,0,1,0,0,0,0,0,,,,,,-1,"0,1% thưởng sát thương cho mỗi 1% máu mất. ",,1,Bão cấp 3,,,1,0,1,,,,skill-icon-128,,,,,,,125,,,,
0,0,0,,0,,,,129,0,1,0,0,0,0,0,,,,,,-1,"0,3% thưởng sát thương cho mỗi 1% máu mất. ",,1,Bất ngờ cấp 1,,,1,0,1,,,,skill-icon-129,,,,,,,126,,,,
0,0,0,,0,,,,130,0,1,0,0,0,0,0,,,,,,-1,"0,5% thưởng sát thương cho mỗi 1% máu mất. ",,1,Cấp 2 Bất ngờ,,,1,0,1,,,,skill-icon-130,,,,,,,127,,,,
0,0,0,,0,,,,131,0,1,0,0,0,0,0,,,,,,-1,Tăng tốc độ tấn công lên 10%. ,,1,Cấp 3 bất ngờ,,,1,0,1,,,,skill-icon-131,,,,,,,131,,,,
0,0,0,,0,,,,132,0,1,0,0,0,0,0,,,,,,-1,Tăng tốc độ tấn công lên 20%. ,,1,Kiếm Vũ Lv 1,,,1,0,1,,,,skill-icon-132,,,,,,,132,,,,
0,0,0,,0,,,,133,0,1,0,0,0,0,0,,,,,,-1,Tăng tốc độ tấn công lên 30%. ,,1,Kiếm Vũ cấp 2,,,1,0,1,,,,skill-icon-133,,,,,,,133,,,,
0,0,0,,0,,,,134,0,1,0,0,0,0,0,,,,,,-1,Có 5% cơ hội phóng War Trampling cấp độ 3 khi tấn công. ,,1,Kiếm Vũ cấp 3,,,1,0,1,,,,skill-icon-134,,,,,,,,,,,
0,0,0,,0,,,,135,0,1,0,0,0,0,0,,,,,,-1,Có 10% cơ hội phóng War Trampling cấp độ 3 khi tấn công. ,,1,Ghi nhật ký nhóm cấp 1,,,1,0,1,,,,skill-icon-135,,,,,,,,,,,
0,0,0,,0,,,,136,0,1,0,0,0,0,0,,,,,,-1,Có 15% cơ hội phóng War Trampling cấp độ 3 khi tấn công. ,,1,Ghi nhật ký nhóm cấp 2,,,1,0,1,,,,skill-icon-136,,,,,,,,,,,
0,0,0,0,0,,22,200,137,0,1,0,0,0,0,0,A-jianwu,Skill_bladeFlurry,Skill_airblade,,1200,8000," Tấn công 5 lần ngẫu nhiên trong phạm vi nhỏ.
",0,2,,"2,300",CameraShakeGrade_2,1,0,1,,,"137,488",skill-icon-137,,,,,,,,,,,
0,0,0,0,0,388,,200,138,0,1,0,0,1,0,0,A-1diuzhadan,,Skill_Throw,,660,2000," Ném bom và gây sát thương cao cho kẻ thù trong phạm vi vụ nổ.
",1500,2,,"2,400",,1,0,1,,,,skill-icon-138,skill_tree_hurt,,,[9],1,,,,,,
0,0,0,0,1,,"485,467",750,139,0,1,0,0,0,1,0,A-1baoqi,Skill_gainBuff_Chosen,Skill_Saiyan,,3000,20000," Sau một thời gian ngắn tích lũy năng lượng, phóng năng lượng bên trong cơ thể, gây sát thương cao liên tục cho kẻ thù trong một khoảng cách nhất định. Trong quá trình sử dụng kỹ năng, duy trì trạng thái không thể đánh trúng.
",0,2,,"2,400",Saiyan,1,0,1,,,"140,488,484",skill-icon-139,,,,,,,,,,,
0,0,0,,0,,,400,140,0,1,0,0,0,0,0,A1-qirenzhan-NEW,Skill_airBlade,A1-qirenzhan-NEW,,650,20000,"Đánh rìu, tạo ra lưỡi dao không khí, gây sát thương cho cây trồng. ",,2,Người nhặt gỗ cấp 3,"4,800,200,12000",CameraShakeGrade_3,1,0,1,6,1000,,skill-icon-140,skill_tree_hurt,,,,,,,,,,
0,0,0,,0,,,400,141,0,1,0,0,0,0,0,A1-qirenzhan-NEW,Skill_airBlade,A1-qirenzhan-NEW,,650,20000,"Đánh rìu, tạo ra lưỡi dao không khí, gây sát thương cho cây trồng. ",,2,Máy thu hoạch cây cấp 1,"4,800,400,12000",CameraShakeGrade_3,1,0,1,6,1000,,skill-icon-141,skill_tree_hurt,,,,,,,,,,
0,0,0,,0,,,400,142,0,1,0,0,0,0,0,A1-qirenzhan-NEW,Skill_airBlade,A1-qirenzhan-NEW,,650,20000,"Đánh rìu, tạo ra lưỡi dao không khí, gây sát thương cho cây trồng. ",,2,Máy thu hoạch cây cấp 2,"4,800,600,12000",CameraShakeGrade_3,1,0,1,6,1000,,skill-icon-142,skill_tree_hurt,,,,,,,,,,
0,0,0,,0,,,,143,0,1,0,0,0,0,0,,,,,,-1,Tăng cơ hội cây đổ lên 3%. ,,1,Máy thu hoạch cây cấp 3,,,1,0,1,,,,skill-icon-143,,,,,,,147,,,,
0,0,0,,0,,,,144,0,1,0,0,0,0,0,,,,,,-1,Tăng cơ hội cây đổ lên 6%. ,,1,Máy thu hoạch quặng cấp 1,,,1,0,1,,,,skill-icon-144,,,,,,,148,,,,
0,0,0,,0,,,,145,0,1,0,0,0,0,0,,,,,,-1,Tăng cơ hội cây đổ lên 9%. ,,1,Máy thu hoạch quặng cấp 2,,,1,0,1,,,,skill-icon-145,,,,,,,149,,,,
0,0,0,,0,,,,146,0,1,0,0,0,0,0,,,,,,-1,Tăng sát thương chặt cây lên 10%. ,,1,Máy thu hoạch quặng cấp 3,,,1,0,1,,,,skill-icon-146,,,,,,,150,,,,
0,0,0,,0,,,,147,0,1,0,0,0,0,0,,,,,,-1,Tăng sát thương chặt cây lên 20%. ,,1,Thành thạo cuốc chim cấp 1,,,1,0,1,,,,skill-icon-147,,,,,,,151,,,,
0,0,0,,0,,,,148,0,1,0,0,0,0,0,,,,,,-1,Tăng sát thương chặt cây lên 30%. ,,1,Thành thạo cuốc chim cấp 2,,,1,0,1,,,,skill-icon-148,,,,,,,152,,,,
0,0,0,,0,,,,149,0,1,0,0,0,0,0,,,,,,-1,Tăng sát thương khai thác lên 10%. ,,1,Thành thạo cuốc chim cấp 3,,,1,0,1,,,,skill-icon-149,,,,,,,153,,,,
0,0,0,,0,,,,150,0,1,0,0,0,0,0,,,,,,-1,Tăng sát thương khai thác lên 20%. ,,1,Người thu thập quặng cấp 1,,,1,0,1,,,,skill-icon-150,,,,,,,154,,,,
0,0,0,,0,,,,151,0,1,0,0,0,0,0,,,,,,-1,Tăng sát thương khai thác lên 30%. ,,1,Người thu thập quặng cấp 2,,,1,0,1,,,,skill-icon-151,,,,,,,155,,,,
0,0,0,,0,,,,152,0,1,0,0,0,0,0,,,,,,-1,Đánh cuốc nhanh hơn 10%. ,,1,Người thu thập quặng cấp 3,,,1,0,1,,,,skill-icon-152,,,,,,,156,,,,
0,0,0,,0,,,,153,0,1,0,0,0,0,0,,,,,,-1,Tăng tốc độ đánh cuốc lên 20%. ,,1,Kỹ năng khai thác cấp 1,,,1,0,1,,,,skill-icon-153,,,,,,,157,,,,
0,0,0,,0,,,,154,0,1,0,0,0,0,0,,,,,,-1,Tăng tốc độ đánh cuốc lên 30%. ,,1,Kỹ năng khai thác cấp 2,,,1,0,1,,,,skill-icon-154,,,,,,,158,,,,
0,0,0,,0,,,,155,0,1,0,0,0,0,0,,,,,,-1,Tỷ lệ rơi quặng +3%. ,,1,Kỹ năng khai thác cấp 3,,,1,0,1,,,,skill-icon-155,,,,,,,159,,,,
0,0,0,,0,,,,156,0,1,0,0,0,0,0,,,,,,-1,Tỷ lệ rơi quặng +6%. ,,1,Khai thác nhóm cấp 1,,,1,0,1,,,,skill-icon-156,,,,,,,160,,,,
0,0,0,,0,,,,157,0,1,0,0,0,0,0,,,,,,-1,Tỷ lệ rơi quặng +9%. ,,1,Khai thác nhóm cấp 2,,,1,0,1,,,,skill-icon-157,,,,,,,161,,,,
0,0,0,,0,,,,158,0,1,0,0,0,0,0,,,,,,-1,Tăng tỷ lệ chí mạng khai thác lên 5%.,,1,Khai thác nhóm cấp 3,,,1,0,1,,,,skill-icon-158,,,,,,,162,,,,
0,0,0,,0,,,,159,0,1,0,0,0,0,0,,,,,,-1,Tỷ lệ tấn công mỏ +10%. ,,1,Tấn công phễu,,,1,0,1,,,,skill-icon-159,,,,,,,163,,,,
0,0,0,,0,,,,160,0,1,0,0,0,0,0,,,,,,-1,Tỷ lệ đánh chí mạng mỏ +15%. ,,1,Kỹ năng bắt giữ (Tổng kỹ năng),,,1,0,1,,,,skill-icon-160,,,,,,,164,,,,
0,0,0,,0,,,400,161,0,1,0,0,0,0,0,A1-gaozi-AOE-NEW,Skill_earthquake,ranged_RPG_attack4_audio,,660,20000,"Lắc đất nhanh, phát ra sóng động, gây sát thương cho quặng. ",,2,Bắt kẻ ném dây,"4,800,200,12000",CameraShakeGrade_3,1,0,1,7,1000,,skill-icon-161,skill_rock_hurt,,,,,,,,,,
0,0,0,,0,,,400,162,0,1,0,0,0,0,0,A1-gaozi-AOE-NEW,Skill_earthquake,ranged_RPG_attack4_audio,,660,20000,"Rung đất, phát ra sóng động, gây sát thương cho khoáng sản. ",,2,Bắt và ném cho ăn,"4,800,400,12000",CameraShakeGrade_3,1,0,1,7,1000,,skill-icon-162,skill_rock_hurt,,,,,,,,,,
0,0,0,,0,,,400,163,0,1,0,0,0,0,0,A1-gaozi-AOE-NEW,Skill_earthquake,ranged_RPG_attack4_audio,,660,20000,"Rung đất, phát ra sóng động, gây sát thương cho quặng. ",,2,Hãy tấn công bắt giữ,"4,800,600,12000",CameraShakeGrade_3,1,0,1,7,1000,,skill-icon-163,skill_rock_hurt,,,,,,,,,,
0,0,0,,0,15,,200,164,1,1,0,0,0,0,1,hit,,,,950,0,Tấn công bằng Hopper. ,100,2,chụp bẫy chụp,"4,300,200,120004,300,150,27000",CameraShakeGrade_1,1,0,1,,,,,,,,,,,,,,,
1,1,1,,0,176,,2000,166,0,0,0,1,0,0,0,A-jinai-NEW,,A-CaptureTrap,,2000,3000,Kỹ năng bắt giữ. ,,2,vai trò từ xa,"2,300",,1,0,1,,1000,,skill-icon-166,skill_rock_hurt,,,,,,,"167,168,226","3,4",,
0,0,0,,0,176,,0,167,0,1,0,0,1,1,0,A3-buzhuo,,A3-buzhuo,,300,300,Bắt giữ quái vật bằng móc. ,,2,Vết thương rách cấp 1,"2,100",,1,0,1,,,,skill-icon-167,,,,[3],1,,,,,5,
0,0,0,,0,"177,17",,0,168,0,0,0,0,1,1,0,A3-buzhuo,,A3-buzhuo,,300,300,Bắt và cho ăn bằng dây. ,,2,Vết thương rách cấp 2,,,2,1,1,,,,skill-icon-168,,,,[4],1,,,,"3,4",10,
0,0,0,,0,"177,17",,730,169,0,0,0,0,0,0,0,attack,,A-CaptureTrap,,1030,2000,Kỹ năng phản công của quái vật. ,100,2,Vết thương rách cấp 3,"4,300,200,12000",,1,0,1,,,,,,,,,,,,,,,
0,0,0,,0,15,,1000,171,0,1,0,0,1,0,0,A-gongjian-NEW,,monsterattack,,2000,-1,Tầm xa của nhân vật. ,1500,2,Tăng cường sát thương cấp 1,,,1,1,1,,,,,,0,top_down_bomb,[5],1,,,,,,
0,0,0,,0,,,,172,0,0,0,0,0,0,0,,,,,,-1,"Vũ khí gây thương tích, gây sát thương 1% mỗi 0.5s trong 5s, có thể chồng lên 5 lần. ",,1,Tăng cường sát thương cấp 2,,,1,0,1,,,,skill-icon-172,,,,,,,184,,,,
0,0,0,,0,,,,173,0,0,0,0,0,0,0,,,,,,-1,"Vũ khí gây thương tích, gây sát thương 2% mỗi 0.5s trong 5s, có thể chồng lên 5 lần. ",,1,Tăng cường sát thương cấp 3,,,1,0,1,,,,skill-icon-173,,,,,,,185,,,,
0,0,0,,0,,,,174,0,0,0,0,0,0,0,,,,,,-1,"Vũ khí gây thương tích, gây sát thương 3% mỗi 0.5s trong 5s, có thể chồng lên 5 lần. ",,1,Thuốc tấn công ít hơn,,,1,0,1,,,,skill-icon-174,,,,,,,186,,,,
0,0,0,,0,,,,175,0,0,0,0,0,0,0,,,,,,-1,"Đánh vào điểm yếu của mục tiêu, tăng sát thương 1%, kéo dài 5s, có thể chồng lên 5 lần. ",,1,Thi thể chó bắt nạt đóng hộp,,,1,0,1,,,,skill-icon-175,,,,,,,181,,,,
0,0,0,,0,,,,176,0,0,0,0,0,0,0,,,,,,-1,"Đánh vào điểm yếu của mục tiêu, tăng sát thương 2%, kéo dài 5s, có thể chồng lên 5 lần. ",,1,Ông bí ngô,,,1,0,1,,,,skill-icon-176,,,,,,,182,,,,
0,0,0,,0,,,,177,0,0,0,0,0,0,0,,,,,,-1,"Đánh vào điểm yếu của mục tiêu, tăng sát thương 3%, kéo dài 5s, có thể chồng lên 5 lần. ",,1,cơ thể chiến binh thanh long,,,1,0,1,,,,skill-icon-177,,,,,,,183,,,,
0,0,0,,0,,,,178,0,0,0,0,0,0,0,,,,,,0,"Tăng sức mạnh tấn công thêm 20 điểm, kéo dài 60 giây. ",,2,Buzz Buddy,,,1,0,1,,,187,,,,,,,,,,,,
0,0,1,0,0,15,188,350,179,1,1,0,0,0,0,1,skill_attack,,Dog_Attack,,770,0,Metal Mutt có giáp bảo vệ. ,80,2,Cuộc tấn công của quái vật lá,"4,200,100,12000",,1,0,1,,,,,,,,,,,,,,,
0,0,1,0,0,15,189,800,180,1,1,0,0,0,0,1,attackArea,Skill_Pumpkin_atkar,Skill_Pumpkin_atkar,,1400,0,Pumpkin Fiend có giáp bảo vệ. ,100,2,Cuộc tấn công của mèo quặng,"2,200",,1,0,1,,,,,,,,,,,,,,,
0,0,1,0,0,"15,238",190,1000,181,1,1,0,0,0,0,1,attackArea,Skill_Cactus_atkar,Catus_Attack,,1500,0,Dragon fruit soldier gần đánh. ,150,2,Thuốc tấn công ít chí mạng hơn,"2,200",,1,0,1,,,,,,,,,,,,,,,
0,0,0,,0,15,"191,217",667,182,1,1,0,0,0,0,0,attack,,Skill_Bee_attack,,1000,0,Bee có giáp bảo vệ. ,250,2,Thuốc giảm sức khỏe,"4,300,200,12000",CameraShakeGrade_1,1,0,1,,,,,,,,,,,,,,,
0,0,0,,0,"227,386",193,667,183,1,1,0,0,0,0,0,attack,,,,1000,0,Leafy Lurker tấn công. ,100,2,Thuốc phòng thủ kém hơn,"4,300,200,120004,300,150,27000",CameraShakeGrade_1,1,0,1,,,,,,,,,,,,,,,
0,0,0,,0,"227,386",192,600,184,1,1,0,0,0,0,0,attack,,Skill_CrystalLizard_attack,,833,0,Mine Cat tấn công. ,100,2,thuốc tấn công,"4,300,150,270002,200",CameraShakeGrade_1,1,0,1,,,,,,,,,,,,,,,
0,0,0,,0,,,,185,0,0,0,0,0,0,0,,,,,,0,"Tăng tốc độ di chuyển thêm 80 điểm, kéo dài 60 giây. ",,2,Thuốc tăng tốc,,,1,0,1,,1000,194,,,,,,,,,,,,
0,0,0,,0,,,,186,0,0,0,0,0,0,0,,,,,,0,"Tăng tỷ lệ chí mạng thêm 3%, kéo dài 60s. ",,2,Thuốc tấn công chí mạng,,,1,0,1,,1000,195,,,,,,,,,,,,
0,0,0,,0,,,,187,0,0,0,0,0,0,0,,,,,,0,"Tăng giới hạn HP thêm 80 điểm, kéo dài 60 giây. ",,2,lọ thuốc sống,,,1,0,1,,1000,"196,211",,,,,,,,,,,,
0,0,0,,0,,,,188,0,0,0,0,0,0,0,,,,,,0,"Tăng phòng thủ thêm 5 điểm, kéo dài 60 giây. ",,2,thuốc phòng thủ,,,1,0,1,,1000,197,,,,,,,,,,,,
0,0,0,,0,,,,189,0,0,0,0,0,0,0,,,,,,0,"Tăng sức mạnh tấn công thêm 30 điểm, kéo dài 60 giây. ",,2,Thuốc tấn công tinh thể,,,1,0,1,,1000,198,,,,,,,,,,,,
0,0,0,,0,,,,190,0,0,0,0,0,0,0,,,,,,0,"Tăng tốc độ di chuyển thêm 120 điểm, kéo dài 60s. ",,2,Thuốc tăng tốc kết tinh,,,1,0,1,,1000,199,,,,,,,,,,,,
0,0,0,,0,,,,191,0,0,0,0,0,0,0,,,,,,0,"Tăng tỷ lệ chí mạng thêm 6%, kéo dài 60s. ",,2,Thuốc tấn công chí mạng tinh thể,,,1,0,1,,1000,200,,,,,,,,,,,,
0,0,0,,0,,,,192,0,0,0,0,0,0,0,,,,,,0,"Tăng giới hạn HP thêm 120 điểm, kéo dài 60 giây. ",,2,Thuốc sức khỏe tinh thể,,,1,0,1,,1000,"201,212",,,,,,,,,,,,
0,0,0,,0,,,,193,0,0,0,0,0,0,0,,,,,,0,"Tăng phòng thủ thêm 10 điểm, kéo dài 60 giây. ",,2,Thuốc phòng thủ tinh thể,,,1,0,1,,1000,202,,,,,,,,,,,,
0,0,0,,0,,,,194,0,0,0,0,0,0,0,,,,,,0,"Tăng sức mạnh tấn công thêm 40 điểm, kéo dài 60 giây. ",,2,Thuốc chữa bệnh ít hơn,,,1,0,1,,1000,203,,,,,,,,,,,,
0,0,0,,0,,,,195,0,0,0,0,0,0,0,,,,,,0,"Tăng tốc độ di chuyển thêm 160 điểm, kéo dài 60s. ",,2,Thuốc chữa bệnh,,,1,0,1,,1000,204,,,,,,,,,,,,
0,0,0,,0,,,,196,0,0,0,0,0,0,0,,,,,,0,Tăng tỷ lệ chí mạng thêm 9% trong 60 giây. ,,2,Thuốc chữa bệnh bằng tinh thể,,,1,0,1,,1000,205,,,,,,,,,,,,
0,0,0,,0,,,,197,0,0,0,0,0,0,0,,,,,,0,Tăng HP thêm 160 điểm trong 60 giây. ,,2,tấn công bằng búa,,,1,0,1,,1000,"206,213",,,,,,,,,,,,
0,0,0,,0,,,,198,0,0,0,0,0,0,0,,,,,,0,Tăng phòng thủ thêm 15 điểm trong 60 giây. ,,2,tấn công bằng búa,,,1,0,1,,1000,207,,,,,,,,,,,,
0,0,0,,0,,,,199,0,0,0,0,0,0,0,,PS_VFX_HealCast,,,,0,Hồi 80 HP. ,,2,tấn công bằng búa,,,1,0,1,,1000,208,,,,,,,,,,,,
0,0,0,,0,,,,200,0,0,0,0,0,0,0,,PS_VFX_HealCast,,,,0,Hồi 160 HP. ,,2,Tấn công tầm xa bằng cung 1,,,1,0,1,,1000,209,,,,,,,,,,,,
0,0,0,,0,,,,201,0,0,0,0,0,0,0,,PS_VFX_HealCast,,,,0,Hồi 240 HP. ,,2,Cung tấn công tầm xa 2,,,1,0,1,,1000,210,,,,,,,,,,,,
0,0,0,0,0,"227,21,15","236,22",500,202,0,1,0,0,0,0,1,A-chuisanlianji-1-NEW,Skill_Hammer_attack1,A-chuisanlianji-1-NEW,14,900,-1,Tấn công búa - Di chuyển 1. ,400,2,cuộn người chơi,"4,300,300,27000",CameraShakeGrade_2,1,0,1,7,333,,,,,,,,,,,,,
0,0,0,0,0,"227,21,386","236,22",500,203,0,1,0,0,0,0,1,A-chuisanlianji-2-NEW,Skill_Hammer_attack2,A-chuisanlianji-2-NEW,14,900,-1,Tấn công búa - Di chuyển 2. ,400,2,Cuốc nguyên khối,"4,300,300,27000",CameraShakeGrade_2,1,0,1,7,333,,,,,,,,,,,,,
0,0,0,0,0,"227,21,388","236,22",500,204,0,1,0,0,0,0,1,A-chuisanlianji-3-NEW,Skill_Hammer_attack3,A-chuisanlianji-3-NEW,14,900,-1,Tấn công búa - Di chuyển 3. ,400,2,Đất nông nghiệp nhóm cấp 1,"4,300,300,27000",CameraShakeGrade_3,1,0,1,7,333,,,,,,,,,,,,,
0,0,0,0,0,"387,404",,250,205,0,1,0,0,1,0,0,gongjian_attack1,,A-gongjian-NEW_audio,14,500,-1,Tiến hành một cuộc tấn công cung mạnh mẽ vào kẻ thù của bạn. ,2000,2,Đất nông nghiệp nhóm cấp 2,,,1,1,1,,,,,,0,,[1],1,,,,,,
0,0,0,,0,15,"218,222",700,206,0,0,0,0,0,0,0,attack,,Chaos_Wraith_Attack,,1000,0,Chaos Wraith tấn công. ,250,2,Cung tấn công tầm xa 3,"4,300,200,12000",,1,0,1,,1000,,,,,,,,,,,,,
0,0,1,0,0,385,,500,207,0,1,0,0,1,0,1,attack_far,,monsterattack,,1000,2000,Quái vật gần đánh. ,2000,2,Thuốc tốc độ thấp hơn,"2,200",,1,1,1,,1000,,,,,top_down_bomb_2,[5],3,,,,,,
0,0,0,,0,15,"222,219",950,208,0,0,0,0,0,0,0,attack,,Crimson_Gnasher_Attack,,1500,0,Crimson Gnasher tấn công. ,200,2,Cuộc tấn công của Wraith hỗn loạn,"4,300,200,12000",,1,0,1,,1000,,,,,,,,,,,,,
0,0,0,,0,"227,386",222,1200,209,0,0,0,0,0,0,0,attack3,,,,1833,0,Crimson Gnasher có giáp bảo vệ. ,200,2,điều khiển từ xa quái vật đen,"4,300,200,12000",,1,0,1,,1000,,,,,,,,,,,,,
0,0,0,,0,15,"220,223",650,210,0,0,0,0,0,0,0,attack,,Frosty_Paw_Attack,,1033,0,Frosty Paw tấn công. ,200,2,Cuộc tấn công của Gnasher màu đỏ thẫm,"4,300,200,12000",,1,0,1,,1000,,,,,,,,,,,,,
0,0,0,,0,"227,386","220,223",650,211,0,0,0,0,0,0,0,attack,,Frosty_Paw_Attack,,1033,0,Frosty Paw có giáp bảo vệ. ,200,2,Siêu nhân Crimson Gnasher,"4,300,200,12000",,1,0,1,,1000,,,,,,,,,,,,,
